Provincia.string()	Municipio.string()	Dirección.string()	Margen.string()	Toma de datos.string()	Precio.double()	Rótulo.string()	Tipo venta.string()	Rem.string()	Horario.string()
SEVILLA	ALAMO (EL)               	CARRETERA CARRETERA LORA DEL RIO - CARMONA, KM 2,5 KM. 2,5	N	21/12/2016 10:59	1.269	BP EL ALAMO	P	dm	L-D: 24H
MÁLAGA	FUENGIROLA               	CR  A-387 ,P.K. 19 (CTRA. DE MIJAS)	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
SEVILLA	MORON DE LA FRONTERA     	CARRETERA MORON-SEVILLA, KM 1.5 KM. 1,5	D	20/12/2016 20:01	1.269	BP EL FONTANAL	P	dm	L-D: 24H
MÁLAGA	OSUNILLAS-PEÑA BLANQUILLA	CR MA-426, 1,0	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
MÁLAGA	TORROX-COSTA             	CARRETERA MALAGA-ALMERIA KM. 282	D	21/12/2016 10:45	1.269	REPSOL	P	dm	L-D: 24H
MÁLAGA	TORROX-COSTA             	CARRETERA MALAGA-ALMERIA KM. 282	I	21/12/2016 10:45	1.269	REPSOL	P	dm	L-S: 08:00-21:00
SEVILLA	CASARICHE                	CALLE CARRETERA DE HERRERA, 1	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
SEVILLA	AGUADULCE                	AVDA DE ANDALUCIA S/N	N	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 07:00-21:00
MÁLAGA	MALAGA                   	CALLE ALMERIA, 78	N	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
SEVILLA	GUADALCANAL              	CARRETERA CAZALLA P.K 25,200 KM. 25,200	I	19/12/2016 11:26	1.269	REPSOL	P	dm	L-S: 06:00-22:00
SEVILLA	VILLANUEVA RIO Y MINAS   	CARRETERA SE-198 KM. 1,5	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 06:00-22:00; D: 07:00-19:00
MÁLAGA	ALORA                    	CL AVENIDA CONSTITUCION, S.N.	N	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 06:00-00:00
MÁLAGA	FUENGIROLA               	CARRETERA A-387 KM. 5,6	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 06:30-22:30
MÁLAGA	CUEVAS DE SAN MARCOS     	CARRETERA MA 202 KM. 29,3	I	18/12/2016 23:55	1.269	CEPSA	P	dm	L-D: 07:00-22:00
MÁLAGA	ARCHIDONA                	CALLE GALLARDO, 12	D	19/12/2016 12:34	1.269	CEPSA	P	dm	L: 06:00-23:00
MÁLAGA	BENAJARAFE               	CARRETERA N-340A KM. 260	I	21/12/2016 00:00	1.269	CEPSA	P	OM	L-V: 06:30-22:30; S-D: 07:00-23:00
MÁLAGA	RONDA                    	AVDA. DE MALAGA, 22 (C-341 km 57,4)	I	21/12/2016 06:00	1.269	CEPSA	P	OM	L-D: 24H
MÁLAGA	CAMPANILLAS              	CALLE GRAHAM BELL, S/N	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 24H
SEVILLA	SEVILLA                  	CALLE EFESO, 4	N	20/12/2016 00:00	1.269	CEPSA ESTACIONES DE SERVICIO	P	dm	L-D: 24H
SEVILLA	SEVILLA                  	CARRETERA N-IV KM. 536,7	N	21/12/2016 11:35	1.269	BP OIL	P	dm	L-D: 24H
MÁLAGA	CAMPANILLAS              	CC MA-401 km 9,158	D	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 24H
MÁLAGA	RINCON DE LA VICTORIA    	AVENIDA DE LA TORRE, 26	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
SEVILLA	DOS HERMANAS             	C/ AVENIDA 28 DE FEBRERO, 12	N	20/12/2016 08:00	1.269	REPSOL	P	dm	L-D: 06:00-22:30
MÁLAGA	MALAGA                   	AVENIDA JOSE ORTEGA Y GASSET, 232	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
SEVILLA	SEVILLA                  	CL AVDA. ALCALDE JUAN FERNANDEZ, S. (A-92 km 4)	I	20/12/2016 16:00	1.269	REPSOL	P	dm	L-D: 24H
MÁLAGA	ESTEPONA                 	CR N-340, 166,5	I	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
SEVILLA	DOS HERMANAS             	CARRETERA MADRID-CADIZ KM. 555,5	I	21/12/2016 00:10	1.269	NTRA SRA DE VALME	P	dm	L-D: 24H
MÁLAGA	MALAGA                   	CALLE POL. GUADALHORCE C/A P.U-6-2, S/N	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
MÁLAGA	COLMENAR                 	CARRETERA A7204 KM. 29	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 07:00-00:00
MÁLAGA	MALAGA                   	AVENIDA JUAN SEBASTIAN ELCANO, 2	N	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 24H
MÁLAGA	MALAGA                   	CR N-340 km 231,9	D	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 24H
SEVILLA	DOS HERMANAS             	RD CIRCUNVALACION CON N-IV	N	21/12/2016 00:00	1.269	BP	P	OM	L-D: 24H
SEVILLA	SAN JUAN DE AZNALFARACHE 	CARRETERA SE660 KM. 3,75	D	20/12/2016 19:44	1.269	BP LA PALMERA	P	dm	L-D: 07:30-22:30
SEVILLA	SANTIPONCE               	CARRETERA N-630 KM. 808,40	N	21/12/2016 00:00	1.269	BP SANTIPONCE	P	OM	L-D: 24H
SEVILLA	LEBRIJA                  	AVENIDA JOSE FERNANDEZ RUIZ, 60	I	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 24H
SEVILLA	ALCALA DE GUADAIRA       	SE-415 km 0,7	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 06:00-22:00
SEVILLA	SEVILLA                  	CALLE PINO ALBAR, 28	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 24H
SEVILLA	RINCONADA (LA)           	CARRETERA NACIONAL IV KM. 529,8	I	21/12/2016 00:00	1.269	CEPSA	P	dm	L-D: 06:00-22:00
SEVILLA	ALCALA DE GUADAIRA       	CALLE UNO, 16	D	21/12/2016 07:53	1.269	CEPSA	P	dm	L-S: 06:00-22:00
SEVILLA	UTRERA                   	CARRETERA UTRERA-LOS PALACIOS A362 KM. 4,2	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-V: 06:30-22:00; S: 07:30-22:00; D: 08:30-14:00
SEVILLA	CABEZAS DE SAN JUAN (LAS)	CALLE BLAS INFANTE, 43	I	20/12/2016 00:00	1.269	CEPSA	P	dm	L-D: 24H
SEVILLA	SEVILLA                  	CARRETERA E-5/A-4 KM. 535,8	I	20/12/2016 12:27	1.269	CEPSA	P	dm	L-D: 06:00-22:00
SEVILLA	DOS HERMANAS             	CARRERA N IV K.M.552,4, 2	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-S: 07:00-23:00
SEVILLA	DOS HERMANAS             	A-4 km 552,4	I	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 24H
SEVILLA	BADOLATOSA               	CARRETERA BADOLATOSA KM. 0,300	D	21/12/2016 08:26	1.269	CEPSA	P	dm	L-S: 07:00-21:00
SEVILLA	SEVILLA                  	CALLE MARQUES DE PARADAS, 53	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-S: 07:00-22:00
SEVILLA	VILLAMANRIQUE DE LA CONDESA	CARRETERA SE-631 KM. 7,6	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 06:00-22:00
SEVILLA	SEVILLA                  	PASEO CRISTOBAL COLON, 	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 07:00-22:00
SEVILLA	SEVILLA                  	GLORIETA SAN DIEGO, S/N	D	20/12/2016 08:56	1.269	CEPSA GLTA.EL CID	P	dm	L-S: 07:00-22:00
SEVILLA	PILAS                    	PLAZA DE ESPAÑA, N	N	21/12/2016 00:00	1.269	U.S. POSTE PILAS	P	OM	L-S: 07:00-22:00; D: 08:00-14:00
SEVILLA	LEBRIJA                  	CL AVENIDA DE ANDALUCIA, S.N.	D	20/12/2016 18:59	1.269	CAMPSA	P	dm	L-D: 06:00-22:00
SEVILLA	RODA DE ANDALUCIA (LA)   	CARRETERA MALAGA, GRANADA, SEVILLA KM. 124,90	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 07:00-22:00
MÁLAGA	RINCON DE LA VICTORIA    	AVENIDA MALAGA, 	N	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 24H
SEVILLA	ALCOLEA DEL RIO          	CARRETERA SE 431 KM 89 KM. 89	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
SEVILLA	ARAHAL                   	CALLE VILLAMARTÍN, 1	D	19/12/2016 07:42	1.269	CEPSA	P	dm	L-D: 06:00-22:00
SEVILLA	GUILLENA                 	CARRETERA N-630 KM. 798	I	20/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 24H
MÁLAGA	FUENGIROLA               	AVENIDA RAMON Y CAJAL,, S.N	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
SEVILLA	PEDRERA                  	AVENIDA SANTO CRISTO, S/N, S/N	N	21/12/2016 00:00	1.269	CAMPSA	P	OM	L-D: 07:00-21:00
MÁLAGA	MALAGA                   	AVENIDA VELAZQUEZ, 104	N	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
SEVILLA	LUISIANA (LA)            	AVENIDA DE ANDALUCIA, 125	I	21/12/2016 01:39	1.269	REPSOL	P	dm	L-D: 06:00-22:00
MÁLAGA	TORREMOLINOS             	AU AP-7  224,00  D	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	TORREMOLINOS             	AU AP-7  224,00  I	I	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	ESTEPONA                 	AU AP-7  161,00 D	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	ESTEPONA                 	AU AP-7, 161,00 I	I	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	MARBELLA                 	AUTOPISTA AP-7 KM. 187	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	MARBELLA                 	AU AP-7, 187,00 I	I	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
SEVILLA	MAIRENA DEL ALJARAFE     	AVENIDA CUBA, S/N	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
MÁLAGA	FUENGIROLA               	AVENIDA SALINAS DE LAS, 2	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
MÁLAGA	ESTEPONA                 	CR  N-340 P.K. 163	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
MÁLAGA	MALAGA                   	CL HERMANOS LUMIERE, SN	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
MÁLAGA	MALAGA                   	CL CONCEPCION ARENAL ,S.N. (ESQ.CR	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
MÁLAGA	ESTEPONA                 	N-340 km 154,800	N	21/12/2016 15:00	1.269	GALP	P	OM	L-D: 24H
BADAJOZ	VILLAFRANCA DE LOS BARROS	CARRETERA N-630 KM. 665,4	I	20/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 07:00-23:00
BADAJOZ	MERIDA                   	AUTOVIA A-5 KM. 338	D	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 07:00-21:00
BADAJOZ	MERIDA                   	CARRETERA A5 KM. 338,8	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
CÁCERES	PLASENCIA                	AVENIDA ESPAÑA, 44	D	21/12/2016 01:30	1.269	REPSOL	P	dm	L-D: 06:00-23:00
BADAJOZ	MERIDA                   	CARRETERA E-90/N-V KM. 340,9	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
CÁCERES	ALCUESCAR                	CR N-630, 590,5	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 24H
BADAJOZ	MERIDA                   	CARRETERA E-90/N-V KM. 342,5	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-V: 06:00-22:00; S: 06:00-14:00
CÁCERES	MONTEHERMOSO             	CARRETERA PLASENCIA KM. 26,300	D	15/12/2016 10:03	1.269	REPSOL	P	dm	L-D: 07:00-23:00
CÁCERES	CAÑAVERAL                	CR N-630, 509,3	D	21/12/2016 00:00	1.269	LA PISTA S.L.	P	OM	L-V: 6:30-22:30; S-D: 07:00-22:30
CÁCERES	PLASENCIA                	AVENIDA SALAMANCA, S/N	D	21/12/2016 00:15	1.269	CEPSA	P	dm	L-D: 24H
CÁCERES	VILLAR DE PLASENCIA      	AUTOVIA N-630 KM. 454,3	D	21/12/2016 00:00	1.269	CAMPSA	P	OM	L-D: 07:00-23:00
CÁCERES	MALPARTIDA DE PLASENCIA  	AVENIDA DE LA CONSTITUCIÓN, S/N	N	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 07:00-22:00; D: 08:00-14:30
CÁCERES	PLASENCIA                	AV MARTIN PALOMINO, S.N.	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
BADAJOZ	MERIDA                   	CARRETERA N-VA KM. 340	I	20/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 06:00-22:00
CÁCERES	CECLAVIN                 	CR C-213, 10,5	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L: 08:00-21:00
BADAJOZ	ZARZA (LA)               	CR C-423, 35,6	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 06:00-22:00; D: 09:00-21:00
BADAJOZ	GARROVILLA (LA)          	CR C-537, 11,1	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 05:00-23:00
CÁCERES	TRUJILLO                 	AVENIDA MIAJADAS, S/N	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 08:00-21:00
CÁCERES	CAMPO LUGAR              	CARRETERA EX-102 KM. 12200	N	16/12/2016 14:07	1.269	GALP	P	dm	L: 07:00-22:00; M-D: 07:00-22:00
LUGO	BEGONTE                  	CARRETERA RABADE- VILLALBA KM. 9,8	D	21/12/2016 08:19	1.269	SAN CRISTOBAL	P	dm	L-D: 07:00-23:00
LUGO	COSPEITO                 	CTRA. VILLALBA-MEIRA km 15,0	I	19/12/2016 13:12	1.269	CEPSA	P	dm	L-D: 07:30-23:00
GRANADA	MONTEFRIO                	CARRETERA CTRA, MONTEFRIO-GRANADA KM. 2	D	20/12/2016 22:40	1.269	GALP 	P	dm	L-S: 06:00-22:00; D: 08:30-22:00
JAÉN	VILLARGORDO              	CTRA. DE JAEN km 0,95	D	21/12/2016 11:04	1.269	MEROIL	P	dm	L: 07:00-21:30
PONTEVEDRA	VILABOA	LUGAR PAREDES, 32,33	D	18/12/2016 13:53	1.269	B.P.	P	dm	L-D: 07:00-23:00
MÁLAGA	MALAGA                   	CALLE DEMOSTONES ESQ. JENOFONTES, S/N	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
GIRONA	PALOL DE REVARDIT        	CR  C-66 P.K. 36	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
VALENCIA / VALÈNCIA	ONTINYENT                	AVENIDA DEL TEXTIL, S/N	D	21/12/2016 00:00	1.269	CEPSA	P	OM	L-D: 06:00-22:00
ALMERÍA	VIATOR                   	CALLE SIERRA DE CAZORLA, 23 (P.I. LA JUAIDA), 23	D	20/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 06:00-22:00
BADAJOZ	VILLAFRANCA DE LOS BARROS	AUTOVIA A66 KM. 657	D	20/12/2016 10:37	1.269	CEPSA	P	dm	L-D: 24H
GUADALAJARA	GUADALAJARA              	AVENIDA AVDA DEL SOL ESQ.AVDA DE FRANCIA, SN	N	21/12/2016 10:16	1.269	GALP	P	dm	L-D: 24H
ALICANTE	SAN FULGENCIO            	CARRETERA CV-859, DOLORES-SAN FULGENCIO KM. 4,5	I	19/12/2016 09:27	1.269	GALP	P	dm	L-D: 06:30-22:30
ALICANTE	ALICANTE/ALACANT         	VIAL CONEXION N-332 Y A-7, S/N	N	19/12/2016 12:46	1.269	GALP	P	dm	L-D: 24H
ALICANTE	ELCHE/ELX                	CALLE MIGUEL SERVET, 4	N	14/12/2016 16:50	1.269	SHELL	P	dm	L-V: 06:30-22:30; S: 06:30-20:30; D: 08:00-16:00
LUGO	MONFORTE DE LEMOS        	CALLE BENITO VICETO, 50	N	15/12/2016 10:03	1.269	GALP	P	dm	L-D: 07:00-23:00
VALENCIA / VALÈNCIA	VALENCIA                 	CL AVDA  EL ECUADOR (ESQ. GRAL.LLOR	I	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
VALENCIA / VALÈNCIA	BENIMAMET-BENIFERRI      	AVENIDA CORTES VALENCIANAS, 3	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-00:00
CÁCERES	VALDEOBISPO              	CARRETERA EX-370 KM. 15,400	I	16/12/2016 09:16	1.269	MARCOS GARRIDO	P	dm	L: 07:00-22:00
BARCELONA	PARETS DEL VALLES        	AVDA.CATALUNYA	N	15/12/2016 23:18	1.269	SHELL	P	dm	L-D: 05:00-23:00
BARCELONA	SANT JOAN DESPI          	AVENIDA BAIX LLOBREGAT, S/N	N	21/12/2016 14:00	1.269	SHELL	P	OM	L-D: 24H
CÁDIZ	SANLUCAR DE BARRAMEDA    	AVDA.DE HUELVA	N	21/12/2016 15:00	1.269	SHELL	P	OM	L-D: 06:00-00:00
MÁLAGA	BENALMADENA              	CARRETERA MIJAS-BENALMADENA KM. 217	N	21/12/2016 14:00	1.269	SHELL	P	OM	L-D: 06:00-00:00
MÁLAGA	ESTEPONA                 	AVENIDA DEL CARMEN, S/N	D	21/12/2016 15:00	1.269	SHELL	P	OM	L-D: 06:00-00:00
MÁLAGA	MALAGA                   	AVENIDA ALFONSO PONCE DE LEON, 3	N	21/12/2016 15:00	1.269	SHELL 	P	OM	L-D: 06:00-00:00
MÁLAGA	RINCON DE LA VICTORIA    	A-7 km 256,5	N	19/12/2016 21:47	1.269	SHELL	P	dm	L-D: 24H
PONTEVEDRA	CANGAS                   	AVDA.DE BUEU, 1	N	21/12/2016 00:00	1.269	SHELL	P	dm	L-D: 07:00-23:59
SEVILLA	SAN JOSE DE LA RINCONADA 	CARRETERA 8005 SEVILLA-LOS ROSALES KM. 10	N	21/12/2016 14:30	1.269	SHELL	P	OM	L-D: 05:30-23:30
TARRAGONA	CANONJA (LA)             	CARRETERA NACIONAL 340 KM. 1156	I	21/12/2016 14:00	1.269	SHELL	P	OM	L-D: 06:00-22:00
VALENCIA / VALÈNCIA	FONT DE LA FIGUERA (LA)  	AUTOVIA A35 KM. 11,000	D	20/12/2016 09:49	1.269	GALP 	P	dm	L-D: 24H
VALENCIA / VALÈNCIA	FONT DE LA FIGUERA (LA)  	AUTOVIA A-35 KM. 11,000	I	20/12/2016 09:48	1.269	GALP	P	dm	L-D: 24H
HUELVA	ALOSNO                   	CARRETERA A-495 KM. 26,700	I	19/12/2016 17:15	1.269	CEPSA	P	dm	L-D: 06:00-22:00
ALMERÍA	ALHAMA DE ALMERIA        	CARRETERA A-348 KM. 138,830	D	19/12/2016 12:48	1.269	REPSOL	P	dm	L-D: 06:00-22:00
CIUDAD REAL	CAMPO DE CRIPTANA        	CARRETERA N-420 KM. 295	D	20/12/2016 00:00	1.269	COMBUSTIBLES CRIPTANA,SL	P	dm	L-V: 05:30-22:00; S-D: 07:00-22:00
VALENCIA / VALÈNCIA	ALAQUAS                  	CL. ALADRERS, 16 POLIGONO INDUSTRIAL ELS MOLLONS	N	21/12/2016 10:50	1.269	AMERICAN PETROL	P	dm	L-D: 24H
TOLEDO	NAVAHERMOSA              	CTRA DE TOLEDO km 49,600	I	21/12/2016 12:35	1.269	CEPSA	P	dm	L-D: 07:00-23:00
BADAJOZ	VILLANUEVA DE LA SERENA  	AVENIDA DE CHILE, 54	D	20/12/2016 00:27	1.269	CEPSA	P	dm	L-S: 06:30-22:00; D: 07:00-22:00
SEVILLA	ECIJA                    	AUTOVIA MADRID-SEVILLA km 441,500	I	20/12/2016 20:15	1.269	SHELL	P	dm	L-D: 07:00-23:00
HUELVA	MOGUER                   	CTRA, A-494 km 6,200	I	20/12/2016 10:11	1.269	PLATERO	P	dm	L-D: 24H
TOLEDO	TALAVERA DE LA REINA     	CARRETERA N-5 km 113.6	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-V: 06:00-23:00; S: 07:00-00:00; D: 07:00-00:00
VALENCIA / VALÈNCIA	GODELLA                  	CALLE FUSTERS, 26	D	21/12/2016 14:00	1.269	SHELL	P	OM	L-D: 24H
ALICANTE	ELCHE/ELX                	AVENIDA NOVELDA, 188	D	21/12/2016 15:00	1.269	GALP	P	OM	L-D: 06:00-00:00
SEVILLA	SEVILLA                  	AVDA. DE LA PAZ, ESQ SU EMINENCIA	D	19/12/2016 09:10	1.269	SIN ROTULO	P	dm	L-D: 24H
BARCELONA	CABRILS                  	CARRETERA VILASAR DE MAR KM. 3,343	D	19/12/2016 08:45	1.269	SHELL	P	dm	L-D: 05:30-23:30
ALICANTE	ORIHUELA                 	CALLE CAPUCHINOS, S/N	N	15/12/2016 14:53	1.269	BP. (CAPUCHINOS)	P	dm	L-D: 06:00-23:00
GUADALAJARA	GUADALAJARA              	NACIONAL 320 km 276	I	21/12/2016 07:00	1.269	CURVA DEL TORO	P	dm	L-D: 07:00-22:00
BARCELONA	VILASSAR DE MAR          	NACIONAL II km 639.5	I	19/12/2016 11:21	1.269	BPOIL	P	dm	L-D: 24H
LLEIDA	ARTESA DE LLEIDA         	CALLE LLEIDA, 2	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L: 06:00-22:00
PONTEVEDRA	PONTECALDELAS            	PAZOS S/N (NACIONAL 255 km 1)	I	20/12/2016 00:00	1.269	REPSOL	P	OM	L: 7:00-23:00
TARRAGONA	TARRAGONA                	CARRETERA N-240 KM. 3,5	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L: 06:00-22:00
CÓRDOBA	ADAMUZ                   	CARRETERA CO-412 KM. 12,700	D	21/12/2016 01:15	1.269	REPSOL	P	dm	L-D: 06:00-22:00
LUGO	RODRIGAS (AS)            	RUA ALCALDE CASTRIN, 10	I	21/12/2016 11:15	1.269	CEPSA	P	dm	L-D: 07:00-22:00
CORUÑA (A)	IRIA FLAVIA              	CARRETERA NACIONAL 550 KM. 80,100	I	20/12/2016 10:46	1.269	PEDRON	P	dm	L-S: 07:00-23:00; D: 08:00-23:00
LUGO	VIVEIRO                  	RIO PEDROSO S/N MAGAZOS (C-640 km 3100)	I	20/12/2016 14:27	1.269	REPSOL	P	dm	L: 07:00-23:00
LUGO	VIVEIRO                  	CALLE LAVANDEIRAS S/N, S/N	I	20/12/2016 14:29	1.269	REPSOL	P	dm	L: 07:00-23:00
ALICANTE	ORIHUELA                 	CARRETERA A-304 KM. 5,45	D	15/12/2016 14:58	1.269	BP. SAN BARTOLOME LA CAMPANETA	P	dm	L-D: 06:00-23:00
MURCIA	ROLDAN                   	AVDA DE MURCIA, 26	D	21/12/2016 00:00	1.269	REPSOL	P	dm	L-D: 06:00-22:00
MURCIA	TORRE-PACHECO            	AVENIDA JUAN CARLOS I, S/N	I	21/12/2016 00:00	1.269	REPSOL	P	dm	L-J: 06:00-23:00; V-S: 06:00-00:30; D: 06:00-23:00
BARCELONA	SANT PERE DE RIUDEBITLLES	CALLE CARRETERA (LA), 162	D	20/12/2016 10:05	1.269	NINGUNO	P	dm	L-D: 06:00-22:00
ALICANTE	SAN BARTOLOME            	CARRETERA CV911 KM. 1,5	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 06:00-22:00
SEVILLA	REAL DE LA JARA (EL)     	CTRA. A-5.301 km 7.1	D	21/12/2016 15:00	1.269	CAMPSA	P	dm	L-D: 06:00-22:00
TOLEDO	TALAVERA DE LA REINA     	AVENIDA EXTREMADURA, 25	D	07/12/2016 11:43	1.269	EDAN (REPSOL)	P	dm	L-D: 24H
CORUÑA (A)	BERGONDIÑO               	POLIGONO DE BERGONDO, PARC. E22	D	20/12/2016 10:49	1.269	CEPSA	P	dm	L-D: 07:00-22:00
MURCIA	LORCA                    	CAMINO CAMINO HONDO RONDA SUR, 1	D	20/12/2016 21:32	1.269	 SUTULLENA-CEPSA	P	dm	L-D: 06:00-23:00
HUELVA	PALOS DE LA FRONTERA     	A494 km 17,400	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L: 07:00-22:00
VALENCIA / VALÈNCIA	CASINOS                  	VALENCIA ADEMUZ km 38	I	21/12/2016 00:00	1.269	E.S. AMADO S.L.	P	OM	L-S: 06:00-22:00; D: 06:00-14:00
GRANADA	CHAUCHINA                	POL. IND. LA ROSA III S/N	N	20/12/2016 10:49	1.269	SHELL	P	dm	L-D: 06:00-22:00
LUGO	CERVO                    	N-642 km 3,9	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 07:00-23:00
VALENCIA / VALÈNCIA	TITAGUAS                 	CR-VCIA-ADEMUZ km 87	D	21/12/2016 00:00	1.269	E.S.TITAGUAS S.L	P	OM	L-D: 07:30-21:30
MÁLAGA	MALAGA                   	AVENIDA VELAZQUEZ, 208	D	21/12/2016 10:00	1.269	REPSOL	P	OM	L-D: 24H
CÓRDOBA	VILLAFRANCA DE CORDOBA   	CARRETERA CO 5+68 KM. 1,4	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 24H
VALENCIA / VALÈNCIA	QUART DE POBLET          	AVINGUDA COMARQUES DEL PAIS VALENCIA, 103	D	21/12/2016 10:52	1.269	AMERICAN PETROL A-3	P	dm	L-D: 24H
CIUDAD REAL	TORRE DE JUAN ABAD       	CR CR-614, 25	D	21/12/2016 00:00	1.269	REPSOL	P	OM	L-D: 07:00-22:00
PONTEVEDRA	CALVELO                  	CALLE TENORIO, 1	D	21/12/2016 09:32	1.269	15909	P	dm	L-S: 07:00-23:00; D: 8:00-23:00
VALENCIA / VALÈNCIA	SAGUNTO                  	CARRETERA CV-320 KM. 2,9	D	20/12/2016 10:26	1.269	E. SERVALLS S.L.	P	dm	L-S: 06:00-22:00; D: 06:00-14:00
GRANADA	GUADIX                   	AUTOVÍA A 92 km 292,5	D	20/12/2016 22:01	1.269	ESTACION DE SERVICIO GUADIX SUR	P	dm	L-D: 24H
GRANADA	GUADIX                   	AUTOVÍA A92 km 292.5	D	20/12/2016 22:01	1.269	ESTACION DE SERVICIO PUERTA GUADIX	P	dm	L: 06:00-22:00
CÓRDOBA	ZAMORANOS                	CARRETERA A-333 KM. 6	D	21/12/2016 08:15	1.269	AGLA	P	dm	L-D: 07:00-22:00
LUGO	CASTRO DE RIBEIRAS DE LEA	AVENIDA TERRA CHA, S/N	I	21/12/2016 00:00	1.269	REPSOL	P	OM	L-S: 07:00-23:00; D: 08:00-23:00
BADAJOZ	HIGUERA LA REAL          	POLIGONO LA CHACARA, 3	D	21/12/2016 11:34	1.269	IBERDOEX	P	dm	L-D: 07:00-23:00
MURCIA	PALMAR O LUGAR D. JUAN   	CARRETERA MU-302 KM. 9,2	N	20/12/2016 10:18	1.269	GALP	P	dm	L-V: 07:00-22:00; S-D: 08:00-22:00
